player_id,name,nationality,pos,birth_date,height_in,height_cm,weight_lb,weight_kg,team_id,team_id2,team_id3,birth_city,birth_state_prov,hand,team
8476422,M. Reilly,USA,D,1993-07-13 01:00:00,"6' 2""",187.96,195.0,88.45044,8,9,0,Chicago,IL,L,MTL
8476428,R. Grimaldi,USA,C,1993-02-08 00:00:00,"5' 6""",167.64,180.0,81.64656,18,0,0,Anaheim,CA,R,NSH
8476429,S. Mayfield,USA,D,1992-10-14 01:00:00,"6' 4""",193.04,227.0,102.965384,2,0,0,St. Louis,MO,R,NYI
8476430,T. Jurco,SVK,LW,1992-12-28 00:00:00,"6' 2""",187.96,188.0,85.275296,22,0,0,Kosice,,L,EDM
8476432,B. Jenner,CAN,C,1993-06-15 01:00:00,"6' 2""",187.96,206.0,93.439952,29,0,0,Dorchester,ON,L,CBJ
8476437,V. Rask,SWE,C,1993-03-01 00:00:00,"6' 2""",187.96,200.0,90.7184,30,0,0,Leksand,,L,MIN
8476438,B. Saad,USA,LW,1992-10-27 00:00:00,"6' 1""",185.42,206.0,93.439952,16,0,0,Pittsburgh,PA,L,CHI
8476439,B. Ritchie,CAN,RW,1993-07-01 01:00:00,"6' 3""",190.5,217.0,98.429464,6,0,0,Orangeville,ON,R,BOS
8476440,M. Granlund,FIN,C,1993-04-16 01:00:00,"6' 0""",182.88,183.0,83.007336,22,0,0,Oulu,,L,EDM
8476441,J. Edmundson,CAN,D,1993-06-28 01:00:00,"6' 4""",193.04,215.0,97.52228,12,0,0,Brandon,MB,L,CAR
8476442,M. Nieto,USA,LW,1992-11-05 00:00:00,"5' 11""",180.34,190.0,86.18248,21,0,0,Long Beach,CA,L,COL
8476443,X. Ouellet,FRA,D,1993-07-29 01:00:00,"6' 1""",185.42,185.0,83.91452,8,0,0,Bayonne,,L,MTL
8476447,M. Salomaki,FIN,RW,1993-03-09 00:00:00,"5' 11""",180.34,203.0,92.079176,18,0,0,Raahe,,L,NSH
8476448,W. Karlsson,SWE,C,1993-01-08 00:00:00,"6' 1""",185.42,189.0,85.728888,54,0,0,Marsta,,L,VGK
8476449,S. Harrington,CAN,D,1993-03-10 00:00:00,"6' 2""",187.96,207.0,93.893544,29,0,0,Kingston,ON,L,CBJ
8476453,N. Kucherov,RUS,RW,1993-06-17 01:00:00,"5' 11""",180.34,178.0,80.739376,14,0,0,Maykop,,L,TBL
8476454,R. Nugent-Hopkins,CAN,C,1993-04-12 01:00:00,"6' 0""",182.88,191.0,86.636072,22,0,0,Burnaby,BC,L,EDM
8476455,G. Landeskog,SWE,LW,1992-11-23 00:00:00,"6' 1""",185.42,215.0,97.52228,21,0,0,Stockholm,,L,COL
8476456,J. Huberdeau,CAN,LW,1993-06-04 01:00:00,"6' 1""",185.42,188.0,85.275296,13,0,0,Saint-Jerome,QC,L,FLA
8476457,A. Larsson,SWE,D,1992-11-12 00:00:00,"6' 3""",190.5,210.0,95.25431999999999,22,0,0,Skellefteå,,R,EDM
8476458,R. Strome,CAN,C,1993-07-11 01:00:00,"6' 1""",185.42,194.0,87.996848,3,0,0,Mississauga,ON,R,NYR
8476459,M. Zibanejad,SWE,C,1993-04-18 01:00:00,"6' 2""",187.96,227.0,102.965384,3,0,0,Huddinge,,R,NYR
8476460,M. Scheifele,CAN,C,1993-03-15 00:00:00,"6' 3""",190.5,207.0,93.893544,52,0,0,Kitchener,ON,R,WPG
8476461,S. Couturier,CAN,C,1992-12-07 00:00:00,"6' 3""",190.5,211.0,95.707912,4,0,0,Phoenix,AZ,L,PHI
8476462,D. Hamilton,CAN,D,1993-06-17 01:00:00,"6' 6""",198.12,210.0,95.25431999999999,12,0,0,Toronto,ON,R,CAR
8476463,J. Brodin,SWE,D,1993-07-12 01:00:00,"6' 1""",185.42,194.0,87.996848,30,0,0,Karlstad,,L,MIN
8476466,S. Baertschi,CHE,LW,1992-10-05 01:00:00,"5' 11""",180.34,192.0,87.089664,23,0,0,Bern,,L,VAN
8476467,J. Oleksiak,CAN,D,1992-12-21 00:00:00,"6' 7""",200.66,255.0,115.66596,25,0,0,Toronto,ON,L,DAL
8476468,J. Miller,USA,C,1993-03-14 00:00:00,"6' 1""",185.42,218.0,98.883056,23,0,0,East Palestine,OH,L,VAN
8476469,J. Armia,FIN,RW,1993-05-31 01:00:00,"6' 3""",190.5,205.0,92.98636,8,0,0,Pori,,R,MTL
8476470,N. Beaulieu,CAN,D,1992-12-05 00:00:00,"6' 2""",187.96,200.0,90.7184,52,0,0,Strathroy,ON,L,WPG
8476472,O. Klefbom,SWE,D,1993-07-20 01:00:00,"6' 3""",190.5,215.0,97.52228,22,0,0,Karlstad,,L,EDM
8476473,C. Murphy,USA,D,1993-03-26 00:00:00,"6' 4""",193.04,212.0,96.161504,16,0,0,Dublin,OH,R,CHI
8476474,S. Noesen,USA,RW,1993-02-12 00:00:00,"6' 1""",185.42,205.0,92.98636,5,28,0,Plano,TX,R,PIT
8476479,P. Danault,CAN,C,1993-02-24 00:00:00,"6' 1""",185.42,195.0,88.45044,8,0,0,Victoriaville,QC,L,MTL
8476480,V. Namestnikov,RUS,C,1992-11-22 00:00:00,"5' 11""",180.34,180.0,81.64656,9,21,0,Zhukovskiy,,L,OTT
8476483,R. Rakell,SWE,C,1993-05-05 01:00:00,"6' 2""",187.96,198.0,89.811216,24,0,0,Sundbyberg,,R,ANA
8476525,C. Miller,CAN,D,1992-10-29 00:00:00,"6' 1""",185.42,196.0,88.904032,7,0,0,Sault Ste. Marie,ON,R,BUF
8476539,J. Marchessault,CAN,C,1990-12-27 00:00:00,"5' 9""",175.26,174.0,78.925008,54,0,0,Cap-Rouge,QC,R,VGK
8476624,B. Goodrow,CAN,RW,1993-02-26 00:00:00,"6' 2""",187.96,210.0,95.25431999999999,28,14,0,Toronto,ON,L,SJS
8476779,B. Hunt,CAN,D,1988-08-24 01:00:00,"5' 9""",175.26,187.0,84.821704,30,0,0,Maple Ridge,BC,L,MIN
8476792,T. Krug,USA,D,1991-04-12 01:00:00,"5' 9""",175.26,186.0,84.368112,6,0,0,Livonia,MI,L,BOS
8476807,M. Tennyson,USA,D,1990-04-23 01:00:00,"6' 2""",187.96,205.0,92.98636,1,0,0,Minneapolis,MN,R,NJD
8476822,L. Glendening,USA,RW,1989-04-28 01:00:00,"5' 11""",180.34,192.0,87.089664,17,0,0,Grand Rapids,MI,R,DET
8476826,Y. Gourde,CAN,C,1991-12-15 00:00:00,"5' 9""",175.26,172.0,78.017824,14,0,0,Saint-Narcisse,QC,L,TBL
8476850,R. Murray,CAN,D,1993-09-27 01:00:00,"6' 1""",185.42,205.0,92.98636,29,0,0,Regina,SK,L,CBJ
8476851,A. Galchenyuk,USA,LW,1994-02-12 00:00:00,"6' 1""",185.42,207.0,93.893544,5,30,0,Milwaukee,WI,L,PIT
8476853,M. Rielly,CAN,D,1994-03-09 00:00:00,"6' 1""",185.42,215.0,97.52228,10,0,0,Vancouver,BC,L,TOR
8476854,H. Lindholm,SWE,D,1994-01-20 00:00:00,"6' 3""",190.5,208.0,94.347136,24,0,0,Helsingborg,,L,ANA
8476856,M. Dumba,CAN,D,1994-07-25 01:00:00,"6' 0""",182.88,184.0,83.460928,30,0,0,Regina,SK,R,MIN
8476858,P. Di Giuseppe,CAN,LW,1993-10-09 01:00:00,"6' 0""",182.88,200.0,90.7184,3,0,0,Toronto,ON,L,NYR
8476869,B. Skjei,USA,D,1994-03-26 00:00:00,"6' 3""",190.5,211.0,95.707912,3,12,0,Lakeville,MN,L,NYR
8476871,T. Pearson,CAN,LW,1992-08-10 01:00:00,"6' 1""",185.42,204.0,92.532768,23,0,0,Kitchener,ON,L,VAN
8476872,S. Laughton,CAN,C,1994-05-30 01:00:00,"6' 1""",185.42,190.0,86.18248,4,0,0,Oakville,ON,L,PHI
8476873,M. Jankowski,CAN,C,1994-09-13 01:00:00,"6' 4""",193.04,202.0,91.625584,20,0,0,Hamilton,ON,L,CGY
8476874,O. Maatta,FIN,D,1994-08-22 01:00:00,"6' 2""",187.96,206.0,93.439952,16,0,0,Jyväskylä,,L,CHI
8476875,M. Matheson,CAN,D,1994-02-27 00:00:00,"6' 2""",187.96,192.0,87.089664,13,0,0,Pointe-Claire,QC,L,FLA
8476878,Z. Girgensons,LVA,C,1994-01-05 00:00:00,"6' 2""",187.96,207.0,93.893544,7,0,0,Riga,,L,BUF
8476879,C. Ceci,CAN,D,1993-12-21 00:00:00,"6' 2""",187.96,209.0,94.80072799999999,10,0,0,Ottawa,ON,R,TOR
8476880,T. Wilson,CAN,RW,1994-03-29 01:00:00,"6' 4""",193.04,218.0,98.883056,15,0,0,Toronto,ON,R,WSH
8476881,T. Hertl,CZE,C,1993-11-12 00:00:00,"6' 2""",187.96,220.0,99.79024,28,0,0,Praha,,L,SJS
8476882,T. Teravainen,FIN,LW,1994-09-11 01:00:00,"5' 11""",180.34,178.0,80.739376,12,0,0,Helsinki,,L,CAR
8476885,J. Trouba,USA,D,1994-02-26 00:00:00,"6' 3""",190.5,202.0,91.625584,3,0,0,Rochester,MI,R,NYR
8476886,S. Koekkoek,CAN,D,1994-02-18 00:00:00,"6' 2""",187.96,193.0,87.543256,16,0,0,Winchester,ON,L,CHI
8476887,F. Forsberg,SWE,LW,1994-08-13 01:00:00,"6' 1""",185.42,205.0,92.98636,18,0,0,Ostervala,,R,NSH
8476889,R. Faksa,CZE,C,1994-01-09 00:00:00,"6' 3""",190.5,216.0,97.975872,25,0,0,Vitkov,,L,DAL
8476891,M. Grzelcyk,USA,D,1994-01-05 00:00:00,"5' 9""",175.26,174.0,78.925008,6,0,0,Charlestown,MA,L,BOS
8476892,C. Parayko,CAN,D,1993-05-12 01:00:00,"6' 6""",198.12,230.0,104.32616,19,0,0,St. Albert,AB,R,STL
8476894,B. Leipsic,CAN,LW,1994-05-19 01:00:00,"5' 10""",177.8,180.0,81.64656,15,0,0,Winnipeg,MB,L,WSH
8476897,O. Sundqvist,SWE,C,1994-03-23 00:00:00,"6' 3""",190.5,209.0,94.80072799999999,19,0,0,Boden,,R,STL
8476902,E. Lindell,FIN,D,1994-05-23 01:00:00,"6' 3""",190.5,213.0,96.615096,25,0,0,Vantaa,,L,DAL
8476905,C. Stephenson,CAN,C,1994-04-22 01:00:00,"6' 0""",182.88,203.0,92.079176,15,54,0,Saskatoon,SK,L,WSH
8476906,S. Gostisbehere,USA,D,1993-04-20 01:00:00,"5' 11""",180.34,180.0,81.64656,4,0,0,Pembroke Pines,FL,L,PHI
8476907,M. MacEachern,USA,LW,1994-03-09 00:00:00,"6' 2""",187.96,190.0,86.18248,19,0,0,Bloomfield Hills,MI,L,STL
8476913,D. Shore,CAN,C,1994-07-19 01:00:00,"6' 0""",182.88,205.0,92.98636,24,0,0,Ajax,ON,L,ANA
8476915,J. Khaira,CAN,LW,1994-08-13 01:00:00,"6' 4""",193.04,214.0,97.068688,22,0,0,Surrey,BC,L,EDM
8476917,A. Pelech,CAN,D,1994-08-16 01:00:00,"6' 3""",190.5,217.0,98.429464,2,0,0,Toronto,ON,L,NYI
8476918,J. Vesey,USA,LW,1993-05-26 01:00:00,"6' 3""",190.5,206.0,93.439952,7,0,0,Boston,MA,L,BUF
8476919,C. Tierney,CAN,C,1994-07-01 01:00:00,"6' 1""",185.42,195.0,88.45044,9,0,0,Keswick,ON,L,OTT
8476921,J. Martinook,CAN,LW,1992-07-25 01:00:00,"6' 0""",182.88,204.0,92.532768,12,0,0,Brandon,MB,L,CAR
8476922,B. Nieves,USA,C,1994-01-23 00:00:00,"6' 3""",190.5,212.0,96.161504,3,0,0,Syracuse,NY,L,NYR
8476923,D. Severson,CAN,D,1994-08-07 01:00:00,"6' 2""",187.96,205.0,92.98636,1,0,0,Melville,SK,R,NJD
8476924,M. Frk,CZE,RW,1993-10-05 01:00:00,"6' 1""",185.42,205.0,92.98636,26,0,0,Pelhrimov,,R,LAK
8476925,C. Sissons,CAN,C,1993-11-05 00:00:00,"6' 1""",185.42,200.0,90.7184,18,0,0,North Vancouver,BC,R,NSH
8476927,T. Blueger,LVA,C,1994-08-15 01:00:00,"6' 0""",182.88,185.0,83.91452,5,0,0,Riga,,L,PIT
8476931,J. McCabe,USA,D,1993-10-12 01:00:00,"6' 1""",185.42,210.0,95.25431999999999,7,0,0,Eau Claire,WI,L,BUF
8476934,B. McGinn,CAN,LW,1994-02-02 00:00:00,"6' 0""",182.88,185.0,83.91452,12,0,0,Fergus,ON,L,CAR
8476947,N. Prokhorkin,RUS,LW,1993-09-17 01:00:00,"6' 3""",190.5,190.0,86.18248,26,0,0,Chelyabinsk,,L,LAK
8476948,C. Hudon,CAN,LW,1994-06-23 01:00:00,"5' 10""",177.8,188.0,85.275296,8,0,0,Alma,QC,L,MTL
8476952,D. Toninato,USA,C,1994-03-09 00:00:00,"6' 2""",187.96,200.0,90.7184,13,0,0,Duluth,MN,L,FLA
8476958,J. Slavin,USA,D,1994-05-01 01:00:00,"6' 3""",190.5,205.0,92.98636,12,0,0,Denver,CO,L,CAR
8476960,A. Athanasiou,CAN,LW,1994-08-06 01:00:00,"6' 2""",187.96,188.0,85.275296,17,0,0,London,ON,L,DET
8476966,G. Smith,CAN,C,1994-04-16 01:00:00,"5' 10""",177.8,190.0,86.18248,14,0,0,Toronto,ON,L,TBL
8476967,B. Kulak,CAN,D,1994-01-06 00:00:00,"6' 2""",187.96,187.0,84.821704,8,0,0,Edmonton,AB,L,MTL
8476974,T. Di Pauli,USA,C,1994-04-29 01:00:00,"5' 11""",180.34,188.0,85.275296,5,0,0,Woodbridge,IL,L,PIT
8476975,C. Paquette,CAN,C,1993-08-13 01:00:00,"6' 1""",185.42,198.0,89.811216,14,0,0,Gaspe,QC,L,TBL
8476979,E. Gustafsson,SWE,D,1992-03-14 00:00:00,"6' 0""",182.88,176.0,79.83219199999999,16,20,0,Nynashamn,,L,CHI
8476981,J. Anderson,CAN,RW,1994-05-07 01:00:00,"6' 3""",190.5,221.0,100.243832,29,0,0,Burlington,ON,R,CBJ
8476987,J. Bischoff,USA,D,1994-07-25 01:00:00,"6' 1""",185.42,194.0,87.996848,54,0,0,Cambridge,MN,L,VGK
8476988,M. Benning,CAN,D,1994-05-25 01:00:00,"6' 1""",185.42,204.0,92.532768,22,0,0,Edmonton,AB,R,EDM
8476994,V. Hinostroza,USA,LW,1994-04-03 01:00:00,"5' 9""",175.26,173.0,78.471416,53,0,0,Chicago,IL,R,ARI
8477003,R. Barber,USA,RW,1994-02-07 00:00:00,"6' 0""",182.88,190.0,86.18248,8,0,0,Pittsburgh,PA,R,MTL
8477010,J. Blandisi,CAN,LW,1994-07-18 01:00:00,"6' 0""",182.88,200.0,90.7184,5,0,0,Markham,ON,L,PIT
8477015,C. Brown,CAN,RW,1994-01-14 00:00:00,"6' 0""",182.88,185.0,83.91452,9,0,0,Toronto,ON,R,OTT
8477018,B. Hutton,CAN,D,1993-04-20 01:00:00,"6' 2""",187.96,207.0,93.893544,26,0,0,Brockville,ON,L,LAK
8477021,A. Kerfoot,CAN,C,1994-08-11 01:00:00,"5' 10""",177.8,175.0,79.3786,10,0,0,Vancouver,BC,L,TOR
8477038,N. Gusev,RUS,LW,1992-07-08 01:00:00,"5' 9""",175.26,163.0,73.935496,1,0,0,Moscow,,R,NJD
8477046,J. Ryan,USA,D,1993-06-17 01:00:00,"5' 11""",180.34,185.0,83.91452,26,0,0,Rumson,NJ,L,LAK
8477073,K. MacDermid,CAN,D,1994-03-25 00:00:00,"6' 5""",195.58,233.0,105.686936,26,0,0,Sauble Beach,ON,L,LAK
8477149,S. Sabourin,CAN,RW,1992-07-30 01:00:00,"6' 3""",190.5,208.0,94.347136,9,0,0,Orleans,ON,R,OTT
8477213,T. Schaller,USA,C,1990-11-16 00:00:00,"6' 2""",187.96,210.0,95.25431999999999,23,0,0,Merrimack,NH,L,VAN
8477215,D. DeKeyser,USA,D,1990-03-07 00:00:00,"6' 3""",190.5,192.0,87.089664,17,0,0,Detroit,MI,L,DET
8477220,N. Schmidt,USA,D,1991-07-16 01:00:00,"6' 1""",185.42,194.0,87.996848,54,0,0,St. Cloud,MN,L,VGK
8477240,C. Rowney,CAN,RW,1989-05-10 01:00:00,"6' 2""",187.96,200.0,90.7184,24,0,0,Grand Prairie,AB,R,ANA
8477244,C. Ruhwedel,USA,D,1990-05-07 01:00:00,"5' 11""",180.34,191.0,86.636072,5,0,0,San Diego,CA,R,PIT
8477290,M. Raffl,AUT,LW,1988-12-01 00:00:00,"6' 0""",182.88,200.0,90.7184,4,0,0,Villach,,L,PHI
8477330,D. Kubalik,CZE,LW,1995-08-21 01:00:00,"6' 2""",187.96,179.0,81.192968,16,0,0,Plzen,,L,CHI
8477341,A. Johnsson,SWE,LW,1994-11-21 00:00:00,"5' 10""",177.8,180.0,81.64656,10,0,0,Gävle,,L,TOR
8477346,M. Weegar,CAN,D,1994-01-07 00:00:00,"6' 0""",182.88,212.0,96.161504,13,0,0,Ottawa,ON,R,FLA
8477353,T. Motte,USA,C,1995-03-10 00:00:00,"5' 10""",177.8,191.0,86.636072,23,0,0,St. Clair,MI,L,VAN
8477355,W. Butcher,USA,D,1995-01-06 00:00:00,"5' 10""",177.8,190.0,86.18248,1,0,0,Sun Prairie,WI,L,NJD
8477359,T. Poolman,USA,D,1993-06-08 01:00:00,"6' 2""",187.96,199.0,90.264808,52,0,0,Dubuque,IA,R,WPG
8477365,C. Clifton,USA,D,1995-04-28 01:00:00,"5' 11""",180.34,175.0,79.3786,6,0,0,Long Branch,NJ,R,BOS
8477369,C. Soucy,CAN,D,1994-07-27 01:00:00,"6' 5""",195.58,208.0,94.347136,30,0,0,Viking,AB,L,MIN
8477384,J. Brown,CAN,D,1994-01-21 00:00:00,"6' 5""",195.58,217.0,98.429464,13,0,0,London,ON,R,FLA
8477401,J. Hayden,USA,RW,1995-02-14 00:00:00,"6' 3""",190.5,223.0,101.151016,1,0,0,Chicago,IL,R,NJD
8477402,P. Buchnevich,RUS,RW,1995-04-17 01:00:00,"6' 2""",187.96,191.0,86.636072,3,0,0,Cherepovets,,L,NYR
8477404,J. Guentzel,USA,C,1994-10-06 01:00:00,"5' 11""",180.34,180.0,81.64656,5,0,0,Omaha,NE,L,PIT
8477407,A. Duclair,CAN,LW,1995-08-26 01:00:00,"5' 11""",180.34,191.0,86.636072,9,0,0,Pointe-Claire,QC,L,OTT
8477409,C. Verhaeghe,CAN,C,1995-08-14 01:00:00,"6' 1""",185.42,181.0,82.100152,14,0,0,Toronto,ON,L,TBL
8477416,O. Bjorkstrand,DNK,RW,1995-04-10 01:00:00,"6' 0""",182.88,177.0,80.28578399999999,29,0,0,Herning,,R,CBJ
8477425,M. Wood,USA,LW,1995-09-13 01:00:00,"6' 2""",187.96,195.0,88.45044,1,0,0,Buffalo,NY,L,NJD
8477426,N. Paul,CAN,LW,1995-03-20 00:00:00,"6' 4""",193.04,230.0,104.32616,9,0,0,Mississauga,ON,L,OTT
8477429,A. Copp,USA,C,1994-07-08 01:00:00,"6' 1""",185.42,206.0,93.439952,52,0,0,Ann Arbor,MI,L,WPG
8477435,R. Graves,CAN,D,1995-05-21 01:00:00,"6' 5""",195.58,226.0,102.511792,21,0,0,Yarmouth,NS,L,COL
8477444,A. Burakovsky,SWE,LW,1995-02-09 00:00:00,"6' 3""",190.5,201.0,91.171992,21,0,0,Klagenfurt,,L,COL
8477447,S. Theodore,CAN,D,1995-08-03 01:00:00,"6' 2""",187.96,195.0,88.45044,54,0,0,Langley,BC,L,VGK
8477450,J. Dickinson,CAN,C,1995-07-04 01:00:00,"6' 2""",187.96,205.0,92.98636,25,0,0,Georgetown,ON,L,DAL
8477451,R. Hartman,USA,RW,1994-09-20 01:00:00,"6' 0""",182.88,181.0,82.100152,30,0,0,Hilton Head Isl.,SC,R,MIN
8477454,A. Erne,USA,LW,1995-04-20 01:00:00,"6' 1""",185.42,214.0,97.068688,17,0,0,New Haven,CT,L,DET
8477455,J. de la Rose,SWE,LW,1995-05-20 01:00:00,"6' 3""",190.5,210.0,95.25431999999999,17,19,0,Arvika,,L,DET
8477456,J. Compher,USA,LW,1995-04-08 01:00:00,"6' 0""",182.88,193.0,87.543256,21,0,0,Northbrook,IL,R,COL
8477462,R. Hagg,SWE,D,1995-02-08 00:00:00,"6' 2""",187.96,204.0,92.532768,4,0,0,Uppsala,,L,PHI
8477464,N. Petan,CAN,LW,1995-03-22 00:00:00,"5' 9""",175.26,179.0,81.192968,10,0,0,Delta,BC,L,TOR
8477472,C. Dahlstrom,SWE,D,1995-01-28 00:00:00,"6' 4""",193.04,231.0,104.779752,52,0,0,Stockholm,,L,WPG
8477474,M. Bowey,CAN,D,1995-04-22 01:00:00,"6' 2""",187.96,198.0,89.811216,17,0,0,Winnipeg,MB,R,DET
8477476,A. Lehkonen,FIN,LW,1995-07-04 01:00:00,"6' 0""",182.88,183.0,83.007336,8,0,0,Piikkio,,L,MTL
8477478,W. Carrier,CAN,LW,1994-12-20 00:00:00,"6' 2""",187.96,212.0,96.161504,54,0,0,LaSalle,QC,L,VGK
8477479,T. Bertuzzi,CAN,LW,1995-02-24 00:00:00,"6' 0""",182.88,190.0,86.18248,17,0,0,Sudbury,ON,L,DET
8477482,Z. Sanford,USA,LW,1994-11-09 00:00:00,"6' 4""",193.04,207.0,93.893544,19,0,0,Salem,MA,L,STL
8477488,B. Pesce,USA,D,1994-11-15 00:00:00,"6' 3""",190.5,200.0,90.7184,12,0,0,Tarrytown,NY,R,CAR
