player_id,game_id,name,team,pos,shots,goals,fo,fo_wins,takeaways,giveaways
8471677,2019020007,J. Johnson,PIT,D,1,0,0,0,0.0,1.0
8471724,2019020007,K. Letang,PIT,D,4,0,0,0,1.0,4.0
8474602,2019020007,J. Schultz,PIT,D,6,0,0,0,0.0,1.0
8474618,2019020007,M. Scandella,BUF,D,2,0,0,0,0.0,0.0
8475208,2019020007,B. Dumoulin,PIT,D,1,0,0,0,0.0,2.0
8475790,2019020007,E. Gudbranson,PIT,D,0,0,0,0,0.0,1.0
8476525,2019020007,C. Miller,BUF,D,2,0,0,0,0.0,1.0
8476931,2019020007,J. McCabe,BUF,D,2,0,0,0,1.0,1.0
8477499,2019020007,R. Ristolainen,BUF,D,5,0,0,0,0.0,0.0
8477969,2019020007,M. Pettersson,PIT,D,2,0,0,0,0.0,0.0
8480035,2019020007,H. Jokiharju,BUF,D,0,0,0,0,0.0,1.0
8480839,2019020007,R. Dahlin,BUF,D,3,1,0,0,1.0,0.0
8471735,2019020021,K. Yandle,FLA,D,1,0,0,0,0.0,2.0
8471873,2019020021,A. Stralman,FLA,D,1,0,0,0,1.0,0.0
8474031,2019020021,K. Shattenkirk,TBL,D,5,0,0,0,1.0,1.0
8474151,2019020021,R. McDonagh,TBL,D,1,0,0,0,0.0,0.0
8475167,2019020021,V. Hedman,TBL,D,0,0,0,0,0.0,1.0
8476875,2019020021,M. Matheson,FLA,D,1,0,0,0,0.0,1.0
8477346,2019020021,M. Weegar,FLA,D,2,0,0,0,0.0,0.0
8477384,2019020021,J. Brown,FLA,D,0,0,0,0,0.0,1.0
8477932,2019020021,A. Ekblad,FLA,D,3,0,0,0,0.0,1.0
8478416,2019020021,E. Cernak,TBL,D,1,0,0,0,0.0,0.0
8479410,2019020021,M. Sergachev,TBL,D,2,0,0,0,1.0,1.0
8474581,2019020023,J. Gardiner,CAR,D,2,1,0,0,1.0,0.0
8474590,2019020023,J. Carlson,WSH,D,4,0,0,0,0.0,1.0
8475200,2019020023,D. Orlov,WSH,D,1,0,0,0,0.0,1.0
8475324,2019020023,N. Jensen,WSH,D,2,0,0,0,0.0,1.0
8475462,2019020023,R. Gudas,WSH,D,1,0,0,0,1.0,0.0
8476441,2019020023,J. Edmundson,CAR,D,2,0,0,0,0.0,3.0
8476462,2019020023,D. Hamilton,CAR,D,1,0,0,0,0.0,1.0
8476958,2019020023,J. Slavin,CAR,D,2,1,0,0,2.0,1.0
8477488,2019020023,B. Pesce,CAR,D,1,0,0,0,0.0,0.0
8477938,2019020023,H. Fleury,CAR,D,1,0,0,0,0.0,1.0
8480796,2019020023,M. Fehervary,WSH,D,3,0,0,0,0.0,0.0
8474031,2019020031,K. Shattenkirk,TBL,D,1,1,0,0,0.0,0.0
8474151,2019020031,R. McDonagh,TBL,D,1,0,0,0,0.0,0.0
8474581,2019020031,J. Gardiner,CAR,D,2,0,0,0,0.0,3.0
8475167,2019020031,V. Hedman,TBL,D,1,0,0,0,0.0,1.0
8476441,2019020031,J. Edmundson,CAR,D,1,0,0,0,1.0,0.0
8476462,2019020031,D. Hamilton,CAR,D,3,1,0,0,0.0,2.0
8476958,2019020031,J. Slavin,CAR,D,4,1,0,0,0.0,1.0
8477488,2019020031,B. Pesce,CAR,D,3,1,0,0,2.0,0.0
8477938,2019020031,H. Fleury,CAR,D,2,0,0,0,0.0,0.0
8478416,2019020031,E. Cernak,TBL,D,0,0,0,0,0.0,1.0
8479410,2019020031,M. Sergachev,TBL,D,1,0,0,0,0.0,1.0
8474581,2019020068,J. Gardiner,CAR,D,3,0,0,0,1.0,1.0
8475233,2019020068,D. Savard,CBJ,D,1,0,0,0,0.0,0.0
8476441,2019020068,J. Edmundson,CAR,D,1,0,0,0,1.0,1.0
8476462,2019020068,D. Hamilton,CAR,D,5,1,0,0,0.0,1.0
8476850,2019020068,R. Murray,CBJ,D,2,0,0,0,0.0,0.0
8476958,2019020068,J. Slavin,CAR,D,2,0,0,0,0.0,1.0
8477488,2019020068,B. Pesce,CAR,D,3,0,0,0,0.0,1.0
8477495,2019020068,S. Jones,CBJ,D,2,0,0,0,0.0,0.0
8477938,2019020068,H. Fleury,CAR,D,1,0,0,0,0.0,0.0
8478460,2019020068,Z. Werenski,CBJ,D,3,0,0,0,3.0,0.0
8478882,2019020068,V. Gavrikov,CBJ,D,2,0,0,0,0.0,0.0
8478906,2019020068,M. Nutivaara,CBJ,D,2,1,0,0,0.0,0.0
8470601,2019020086,B. Coburn,TBL,D,1,1,0,0,0.0,0.0
8470642,2019020086,S. Weber,MTL,D,1,0,0,0,0.0,2.0
8473507,2019020086,J. Petry,MTL,D,6,1,0,0,0.0,1.0
8474031,2019020086,K. Shattenkirk,TBL,D,2,0,0,0,0.0,0.0
8474151,2019020086,R. McDonagh,TBL,D,1,0,0,0,1.0,0.0
8475167,2019020086,V. Hedman,TBL,D,1,0,0,0,0.0,2.0
8475279,2019020086,B. Chiarot,MTL,D,3,0,0,0,0.0,1.0
8476967,2019020086,B. Kulak,MTL,D,0,0,0,0,1.0,0.0
8479376,2019020086,V. Mete,MTL,D,1,0,0,0,0.0,2.0
8479410,2019020086,M. Sergachev,TBL,D,3,0,0,0,0.0,2.0
8471274,2019020087,A. Goligoski,ARI,D,1,0,0,0,0.0,1.0
8474218,2019020087,J. Demers,ARI,D,2,0,0,0,1.0,3.0
8475171,2019020087,O. Ekman-Larsson,ARI,D,1,0,0,0,0.0,3.0
8475179,2019020087,D. Kulikov,WPG,D,2,0,0,0,0.0,2.0
8475868,2019020087,A. Bitetto,WPG,D,2,0,0,0,0.0,0.0
8477472,2019020087,C. Dahlstrom,WPG,D,3,0,0,0,0.0,1.0
8477504,2019020087,J. Morrissey,WPG,D,5,0,0,0,0.0,0.0
8477851,2019020087,J. Oesterle,ARI,D,2,0,0,0,0.0,0.0
8478476,2019020087,K. Capobianco,ARI,D,3,0,0,0,0.0,0.0
8479345,2019020087,J. Chychrun,ARI,D,3,0,0,0,0.0,2.0
8480145,2019020087,N. Pionk,WPG,D,2,0,0,0,0.0,2.0
8470613,2019020097,B. Burns,SJS,D,0,0,0,0,1.0,1.0
8471709,2019020097,M. Vlasic,SJS,D,0,0,0,0,1.0,0.0
8474578,2019020097,E. Karlsson,SJS,D,0,0,0,0,0.0,1.0
8474581,2019020097,J. Gardiner,CAR,D,1,0,0,0,1.0,1.0
8475455,2019020097,B. Dillon,SJS,D,1,0,0,0,0.0,0.0
8475841,2019020097,T. Heed,SJS,D,0,0,0,0,0.0,1.0
8476462,2019020097,D. Hamilton,CAR,D,4,1,0,0,0.0,0.0
8476958,2019020097,J. Slavin,CAR,D,2,0,0,0,0.0,0.0
8477488,2019020097,B. Pesce,CAR,D,3,0,0,0,0.0,0.0
8477938,2019020097,H. Fleury,CAR,D,3,0,0,0,0.0,0.0
8479983,2019020097,M. Ferraro,SJS,D,1,0,0,0,0.0,0.0
8470110,2019020111,T. Daley,DET,D,2,0,0,0,0.0,1.0
8471242,2019020111,M. Green,DET,D,3,1,0,0,0.0,0.0
8471729,2019020111,K. Russell,EDM,D,1,0,0,0,0.0,1.0
8475430,2019020111,B. Manning,EDM,D,1,0,0,0,0.0,1.0
8475747,2019020111,P. Nemeth,DET,D,3,0,0,0,1.0,1.0
8476472,2019020111,O. Klefbom,EDM,D,3,0,0,0,0.0,5.0
8476988,2019020111,M. Benning,EDM,D,2,0,0,0,2.0,1.0
8477215,2019020111,D. DeKeyser,DET,D,2,0,0,0,0.0,1.0
8477474,2019020111,M. Bowey,DET,D,0,0,0,0,0.0,1.0
8477498,2019020111,D. Nurse,EDM,D,5,0,0,0,0.0,0.0
8478451,2019020111,E. Bear,EDM,D,4,1,0,0,0.0,1.0
8479425,2019020111,F. Hronek,DET,D,2,0,0,0,0.0,2.0
8470600,2019020125,R. Suter,MIN,D,1,0,0,0,0.0,0.0
8470642,2019020125,S. Weber,MTL,D,4,0,0,0,0.0,0.0
8473507,2019020125,J. Petry,MTL,D,5,0,0,0,0.0,0.0
8474716,2019020125,J. Spurgeon,MIN,D,6,0,0,0,0.0,0.0
8475279,2019020125,B. Chiarot,MTL,D,2,0,0,0,0.0,0.0
8476463,2019020125,J. Brodin,MIN,D,0,0,0,0,0.0,1.0
8476779,2019020125,B. Hunt,MIN,D,2,1,0,0,1.0,0.0
8476856,2019020125,M. Dumba,MIN,D,0,0,0,0,1.0,0.0
8476967,2019020125,B. Kulak,MTL,D,2,0,0,0,0.0,0.0
8477369,2019020125,C. Soucy,MIN,D,3,0,0,0,0.0,0.0
8479376,2019020125,V. Mete,MTL,D,1,0,0,0,0.0,0.0
8479985,2019020125,C. Fleury,MTL,D,2,0,0,0,0.0,0.0
8468674,2019020130,D. Engelland,VGK,D,3,0,0,0,0.0,0.0
8471702,2019020130,M. Niskanen,PHI,D,5,1,0,0,0.0,2.0
8474027,2019020130,J. Braun,PHI,D,0,0,0,0,0.0,2.0
8474207,2019020130,N. Holden,VGK,D,0,0,0,0,1.0,0.0
8476906,2019020130,S. Gostisbehere,PHI,D,1,0,0,0,0.0,2.0
8476987,2019020130,J. Bischoff,VGK,D,2,0,0,0,0.0,0.0
8477447,2019020130,S. Theodore,VGK,D,2,0,0,0,0.0,3.0
8477462,2019020130,R. Hagg,PHI,D,2,0,0,0,0.0,3.0
8477948,2019020130,T. Sanheim,PHI,D,3,0,0,0,0.0,2.0
8478500,2019020130,I. Provorov,PHI,D,1,1,0,0,0.0,0.0
8474618,2019020147,M. Scandella,BUF,D,2,1,0,0,0.0,0.0
8476525,2019020147,C. Miller,BUF,D,2,0,0,0,1.0,2.0
8476869,2019020147,B. Skjei,NYR,D,3,0,0,0,0.0,1.0
8476885,2019020147,J. Trouba,NYR,D,4,0,0,0,3.0,3.0
8476931,2019020147,J. McCabe,BUF,D,2,0,0,0,0.0,0.0
8477499,2019020147,R. Ristolainen,BUF,D,1,0,0,0,0.0,1.0
8477950,2019020147,T. DeAngelo,NYR,D,1,1,0,0,0.0,0.0
8479323,2019020147,A. Fox,NYR,D,0,0,0,0,2.0,1.0
8479333,2019020147,L. Hajek,NYR,D,0,0,0,0,1.0,1.0
8480035,2019020147,H. Jokiharju,BUF,D,1,0,0,0,1.0,0.0
8480839,2019020147,R. Dahlin,BUF,D,3,0,0,0,0.0,2.0
8470151,2019020149,J. Bouwmeester,STL,D,2,0,0,0,0.0,0.0
8474166,2019020149,A. Martinez,LAK,D,0,0,0,0,0.0,2.0
8474563,2019020149,D. Doughty,LAK,D,3,0,0,0,1.0,3.0
8474565,2019020149,A. Pietrangelo,STL,D,2,1,0,0,0.0,1.0
8475753,2019020149,J. Faulk,STL,D,6,0,0,0,1.0,0.0
8476892,2019020149,C. Parayko,STL,D,2,0,0,0,0.0,0.0
8477018,2019020149,B. Hutton,LAK,D,5,0,0,0,0.0,0.0
8477073,2019020149,K. MacDermid,LAK,D,1,0,0,0,0.0,1.0
8478407,2019020149,V. Dunn,STL,D,1,1,0,0,0.0,0.0
8478911,2019020149,M. Roy,LAK,D,1,0,0,0,0.0,0.0
8480336,2019020149,S. Walker,LAK,D,0,0,0,0,1.0,1.0
8471729,2019020154,K. Russell,EDM,D,1,0,0,0,0.0,0.0
8474590,2019020154,J. Carlson,WSH,D,3,0,0,0,0.0,2.0
8475324,2019020154,N. Jensen,WSH,D,0,0,0,0,0.0,1.0
8475430,2019020154,B. Manning,EDM,D,2,0,0,0,0.0,0.0
8475462,2019020154,R. Gudas,WSH,D,2,0,0,0,0.0,0.0
8476472,2019020154,O. Klefbom,EDM,D,3,0,0,0,1.0,2.0
8476988,2019020154,M. Benning,EDM,D,1,0,0,0,0.0,0.0
8477498,2019020154,D. Nurse,EDM,D,6,1,0,0,1.0,1.0
8478451,2019020154,E. Bear,EDM,D,2,0,0,0,0.0,1.0
8479482,2019020154,M. Kempny,WSH,D,0,0,0,0,0.0,2.0
8470281,2019020161,D. Keith,CHI,D,1,0,0,0,1.0,1.0
8470607,2019020161,B. Seabrook,CHI,D,1,0,0,0,0.0,0.0
8474581,2019020161,J. Gardiner,CAR,D,2,0,0,0,1.0,1.0
8475177,2019020161,C. de Haan,CHI,D,3,0,0,0,1.0,1.0
8476441,2019020161,J. Edmundson,CAR,D,1,0,0,0,0.0,0.0
8476462,2019020161,D. Hamilton,CAR,D,1,0,0,0,1.0,4.0
8476874,2019020161,O. Maatta,CHI,D,2,0,0,0,0.0,0.0
8476886,2019020161,S. Koekkoek,CHI,D,1,0,0,0,0.0,0.0
8476958,2019020161,J. Slavin,CAR,D,2,0,0,0,2.0,3.0
8476979,2019020161,E. Gustafsson,CHI,D,3,0,0,0,0.0,1.0
8477488,2019020161,B. Pesce,CAR,D,0,0,0,0,2.0,1.0
8477845,2019020161,T. van Riemsdyk,CAR,D,0,0,0,0,1.0,0.0
8465009,2019020162,Z. Chara,BOS,D,1,0,0,0,0.0,1.0
8470151,2019020162,J. Bouwmeester,STL,D,1,0,0,0,0.0,1.0
8474565,2019020162,A. Pietrangelo,STL,D,3,0,0,0,3.0,0.0
8475753,2019020162,J. Faulk,STL,D,2,0,0,0,2.0,1.0
8476792,2019020162,T. Krug,BOS,D,1,0,0,0,0.0,1.0
8476891,2019020162,M. Grzelcyk,BOS,D,1,0,0,0,1.0,0.0
8476892,2019020162,C. Parayko,STL,D,4,0,0,0,2.0,1.0
8477365,2019020162,C. Clifton,BOS,D,1,0,0,0,0.0,0.0
8478407,2019020162,V. Dunn,STL,D,3,0,0,0,0.0,0.0
8478443,2019020162,B. Carlo,BOS,D,2,1,0,0,0.0,0.0
8479325,2019020162,C. McAvoy,BOS,D,1,0,0,0,1.0,1.0
8465009,2019020179,Z. Chara,BOS,D,1,0,0,0,0.0,2.0
8470613,2019020179,B. Burns,SJS,D,3,1,0,0,2.0,0.0
8474578,2019020179,E. Karlsson,SJS,D,1,0,0,0,0.0,2.0
8475455,2019020179,B. Dillon,SJS,D,1,0,0,0,0.0,2.0
8475841,2019020179,T. Heed,SJS,D,0,0,0,0,0.0,2.0
8476792,2019020179,T. Krug,BOS,D,3,0,0,0,0.0,1.0
8476891,2019020179,M. Grzelcyk,BOS,D,1,0,0,0,0.0,1.0
8477365,2019020179,C. Clifton,BOS,D,1,0,0,0,0.0,0.0
8478443,2019020179,B. Carlo,BOS,D,2,1,0,0,0.0,0.0
8479325,2019020179,C. McAvoy,BOS,D,0,0,0,0,1.0,0.0
8470110,2019020184,T. Daley,DET,D,1,0,0,0,0.0,1.0
8471242,2019020184,M. Green,DET,D,2,0,0,0,0.0,1.0
8471729,2019020184,K. Russell,EDM,D,1,0,0,0,1.0,0.0
8475430,2019020184,B. Manning,EDM,D,0,0,0,0,0.0,1.0
8475747,2019020184,P. Nemeth,DET,D,2,1,0,0,0.0,0.0
8476472,2019020184,O. Klefbom,EDM,D,2,0,0,0,0.0,0.0
8477498,2019020184,D. Nurse,EDM,D,3,0,0,0,0.0,0.0
8478176,2019020184,J. Hicketts,DET,D,1,0,0,0,0.0,1.0
8478451,2019020184,E. Bear,EDM,D,1,0,0,0,0.0,0.0
8479425,2019020184,F. Hronek,DET,D,4,1,0,0,0.0,1.0
8469465,2019020185,D. Hamhuis,NSH,D,2,0,0,0,0.0,1.0
8470281,2019020185,D. Keith,CHI,D,3,0,0,0,0.0,1.0
8474600,2019020185,R. Josi,NSH,D,5,0,0,0,1.0,0.0
8475176,2019020185,R. Ellis,NSH,D,1,0,0,0,1.0,1.0
8475177,2019020185,C. de Haan,CHI,D,0,0,0,0,0.0,1.0
8475218,2019020185,M. Ekholm,NSH,D,3,0,0,0,0.0,4.0
8475625,2019020185,M. Irwin,NSH,D,1,0,0,0,1.0,0.0
8476874,2019020185,O. Maatta,CHI,D,4,0,0,0,0.0,0.0
8476886,2019020185,S. Koekkoek,CHI,D,1,0,0,0,0.0,0.0
8476979,2019020185,E. Gustafsson,CHI,D,1,0,0,0,0.0,0.0
8479371,2019020185,D. Fabbro,NSH,D,0,0,0,0,0.0,2.0
8470642,2019020192,S. Weber,MTL,D,3,1,0,0,0.0,1.0
8471274,2019020192,A. Goligoski,ARI,D,5,0,0,0,0.0,0.0
8473507,2019020192,J. Petry,MTL,D,4,0,0,0,0.0,0.0
8474604,2019020192,A. Ness,ARI,D,0,0,0,0,0.0,1.0
8475171,2019020192,O. Ekman-Larsson,ARI,D,0,0,0,0,0.0,2.0
8475279,2019020192,B. Chiarot,MTL,D,1,0,0,0,1.0,0.0
8476422,2019020192,M. Reilly,MTL,D,1,0,0,0,0.0,0.0
8479345,2019020192,J. Chychrun,ARI,D,5,1,0,0,0.0,1.0
8479376,2019020192,V. Mete,MTL,D,2,0,0,0,0.0,0.0
8479985,2019020192,C. Fleury,MTL,D,1,0,0,0,0.0,1.0
8480950,2019020192,I. Lyubushkin,ARI,D,3,0,0,0,0.0,1.0
8471303,2019020193,A. Edler,VAN,D,3,0,0,0,0.0,0.0
8474166,2019020193,A. Martinez,LAK,D,1,0,0,0,0.0,1.0
8474563,2019020193,D. Doughty,LAK,D,2,0,0,0,0.0,2.0
8474574,2019020193,T. Myers,VAN,D,3,0,0,0,0.0,0.0
8474818,2019020193,J. Benn,VAN,D,3,0,0,0,0.0,1.0
8475690,2019020193,C. Tanev,VAN,D,2,0,0,0,0.0,4.0
8477018,2019020193,B. Hutton,LAK,D,0,0,0,0,0.0,1.0
8477073,2019020193,K. MacDermid,LAK,D,2,0,0,0,0.0,0.0
8478911,2019020193,M. Roy,LAK,D,1,0,0,0,0.0,0.0
8480336,2019020193,S. Walker,LAK,D,0,0,0,0,0.0,1.0
8470187,2019020197,J. Boychuk,NYI,D,3,0,0,0,0.0,4.0
8474031,2019020197,K. Shattenkirk,TBL,D,6,0,0,0,0.0,2.0
8474151,2019020197,R. McDonagh,TBL,D,1,1,0,0,1.0,1.0
8474568,2019020197,L. Schenn,TBL,D,1,0,0,0,0.0,1.0
8475181,2019020197,N. Leddy,NYI,D,1,0,0,0,0.0,2.0
8476429,2019020197,S. Mayfield,NYI,D,1,0,0,0,1.0,0.0
8476917,2019020197,A. Pelech,NYI,D,0,0,0,0,0.0,1.0
8477506,2019020197,R. Pulock,NYI,D,1,1,0,0,0.0,2.0
8478038,2019020197,D. Toews,NYI,D,3,0,0,0,0.0,0.0
8478416,2019020197,E. Cernak,TBL,D,4,0,0,0,0.0,0.0
8479410,2019020197,M. Sergachev,TBL,D,3,0,0,0,1.0,0.0
8480172,2019020197,J. Rutta,TBL,D,2,0,0,0,0.0,0.0
8469465,2019020222,D. Hamhuis,NSH,D,0,0,0,0,1.0,1.0
8473415,2019020222,A. Biega,DET,D,1,0,0,0,0.0,0.0
8474134,2019020222,Y. Weber,NSH,D,1,0,0,0,0.0,0.0
8474600,2019020222,R. Josi,NSH,D,2,0,0,0,0.0,1.0
8475218,2019020222,M. Ekholm,NSH,D,0,0,0,0,0.0,2.0
8475747,2019020222,P. Nemeth,DET,D,1,0,0,0,0.0,0.0
8477474,2019020222,M. Bowey,DET,D,2,0,0,0,1.0,2.0
8478176,2019020222,J. Hicketts,DET,D,0,0,0,0,1.0,1.0
8479371,2019020222,D. Fabbro,NSH,D,1,0,0,0,0.0,0.0
8479395,2019020222,D. Cholowski,DET,D,3,0,0,0,0.0,0.0
8479425,2019020222,F. Hronek,DET,D,2,0,0,0,0.0,0.0
8474162,2019020228,J. Muzzin,TOR,D,1,0,0,0,0.0,1.0
8474166,2019020228,A. Martinez,LAK,D,2,0,0,0,1.0,0.0
8474563,2019020228,D. Doughty,LAK,D,5,0,0,0,0.0,0.0
8475197,2019020228,T. Barrie,TOR,D,1,0,0,0,0.0,0.0
8475718,2019020228,J. Holl,TOR,D,1,0,0,0,0.0,0.0
8476853,2019020228,M. Rielly,TOR,D,3,0,0,0,0.0,1.0
8476879,2019020228,C. Ceci,TOR,D,0,0,0,0,0.0,3.0
8477018,2019020228,B. Hutton,LAK,D,3,0,0,0,0.0,1.0
8477073,2019020228,K. MacDermid,LAK,D,0,0,0,0,0.0,2.0
8478408,2019020228,T. Dermott,TOR,D,2,0,0,0,0.0,1.0
8478911,2019020228,M. Roy,LAK,D,1,0,0,0,1.0,0.0
8480336,2019020228,S. Walker,LAK,D,2,0,0,0,0.0,1.0
8468493,2019020242,R. Hainsey,OTT,D,0,0,0,0,0.0,1.0
8474166,2019020242,A. Martinez,LAK,D,1,0,0,0,0.0,1.0
8474563,2019020242,D. Doughty,LAK,D,2,0,0,0,1.0,0.0
